source_platform,id,preprocessed_text,collection_method,has_ai_keyword,has_health_keyword,needs_classification,needs_language_detection
facebook,40ea5e5be07211c98ca68827,Elle Sabandon kaya nga mami nung nagluluha yung bunso nag search sa google pag daw ganyan may chance mabulag naparanoid agad ako haha di ko matiis takbo agad sa pedia sa sobrang takot ko. Pa check mu nalang ulit mi para mapanatag ka.😊,manual_csv,False,False,True,True
facebook,b055dc59fa2015cc428d118c,Ganyan sa baby ko nung pinatikim ko sya ng saging black treads kong tawagin na search ko na yan sa google sis natural lang lumabas ung ganyan kapag kumaen ng saging baby mo,manual_csv,False,False,True,True
facebook,03bc7727c401c40b39e97f3b,Atopic Dermatitis po yan kahit isearch nyo po sa Google. Ganyan dn po baby ko nung 4mOnths sya . Pinacheck up namin Atopic dermatitis daw. May nireseta silang Ointment sobrang mahal 700. Kaya nag search ako ng ibang pwedeng gamot Try niyo po ELICA cream . Sobrang effective nya. Once a day ko lang po sya pinapahid kay baby. Gabi lang pag tulog na sya. Then pag gising ng umaga mapapansin nyo po agad ang Effect. Basa 300 + po sya.,manual_csv,False,True,True,True
facebook,6af736ef12d6aeda61d9d98e,Eipstein pearls yan mi gnyan c bby pero paisa isa its normal tas search mu sa google me kusang nawawala yab,manual_csv,False,False,True,True
facebook,506e58f37a79ebbf9b57e8c0,para po di ka nagaantay ng tanong mag google ka or youtube para instant alam mo na sagot,manual_csv,False,False,True,True
facebook,6536597ebfeb80d24a6c853e,Lactum try nyo search Google ganu kaganda lactum,manual_csv,False,False,True,True
facebook,66aa2665ae46f3743faf66d6,Moro reflex try to search po sa Google..,manual_csv,False,False,True,True
facebook,5a453703ae23d199af102c24,"Cno po dito same case sa 4 years old ko, sumakit mga binti niya kagabi, iyak ng iyak, nabasa ko sa google isa din daw sa dahilan ang growing pain, cnubukan ko ung tutorial sa YouTube pano hilotin, effective naman nawala ung sakit.. May nakaranas po ba dito sa mga anak niyo 3 years old and above..?",manual_csv,False,True,True,True
facebook,0946bfed93c09c8289ce7f19,Me try mo search sa google may lalabas dyn,manual_csv,False,False,True,True
facebook,76c23a32940e5a7dcd783a4d,"Painumin nyo muna ng pedialyte or oresol , pwede din po mag DIY na oresol search nyo po sa google. Para di ma dhydrate ang bata. Pag may pera na kayo, pa check up nyo na po ang poop nya baka po may amoeba or di natunawan",manual_csv,False,False,True,True
facebook,e02e7fc80122fb89855618c1,"Hello po, baka may alam po kayo ano ito sa anak ko? Nag ka ganto na sya noon pina check up ko sabi allergy lang tapos bumalik ulit sa tummy nalang at back part nya. Pag sa google naman ang sabi ""Keratosis Pilaris"" daw po. Big thanks po sa makakatulong. Need pa po bang ipa check up ulit? No fever and anything po sya.",manual_csv,False,False,True,True
facebook,26fa56c0770c949ebafc559e,"Hello po! Sino po dito nakaranas ng congenital hypothyroidism sa baby nila? I received a call kasi from lying in na pinag anakan ko and found out na may congenital hypothyroidism si baby 5 days old pa lang siya and it really scares me po dahil pag check ko sa google about CH, possible na magkaron ng abnormalities ang baby ko 😔. Any advice po from mommies na naka experience ng same situation ng baby ko.",manual_csv,False,False,True,True
facebook,71572e1dde25729e06441f34,"More water,at pakainin lng, maganda lugaw,observe mo ihi niyA dapat every 2 hrs umuhi siya,kc pag lagpas 5 hrs.n d siya umihi dlkado yan,search mo sa google mga dpat gawin pg my dengue",manual_csv,False,True,True,True
facebook,52863c5eacc6bcd915166f14,Ganyan age din si lo ko na magstart di na magwewe sa diaper sa gabi. Napraning pa ako napa google.😄,manual_csv,False,False,True,True
facebook,f79b49c2b93a4f6257cea585,Sarb'z Aurora - Adams hnde sis tinignan ko den kay google ok nmn daw,manual_csv,False,False,True,True
facebook,ef20ef3799e5a0cd599b4b88,Goodpm po. 3 weeks and 6 days old po si baby. Meron po akong nakitang butas sa pepe nia na parang dun dumadaan ang dumi 🥹😭 Bago pa po nangyari yan napansin kong nahihirapan sya tumae at umiiyak habang dumadagkis.iniisip kopo normal lng yun pero hndi na pala. Nag checheck na ako online google at marami ako nababasa. Sarado pa OPD public ospital for pedia check up e walang wala pa po naman kami. Nung lumabas si baby normal naman sya poop at sa anus po ang labas ng dumi pero ngaun iba na. 😭,manual_csv,False,True,True,True
facebook,560bf714786ce10f3511bab6,"Maria Ceniza Bebero-Banawa hi po. Mai share ko lang din po yung anak kong 3yrs old,nagka sipon at ubo din po kc sya,biglang tinubuan din po ng kulani sa leeg,pero hindi nmn po sya nilagnat,nag alala lang po ako-dahil dati nmn syang inu ubo at sinisipon ndi nmn nagkaka kulani,kaya nag google po ako-sabay pa consult sa doctor,nagpa request po ako ng xray-(dahil sign daw po ng mahina ang baga or my infection pag my kulani) yun nga po,pag labas ng xray positive po sa Primary infection yung anak ko. Pasensya na po,baka po nai stress ko kayu. Nai share ko lang po.",manual_csv,False,True,True,True
facebook,1620b2c75061f0401f6a8cc6,"Angeline Jhel Pineda mas bata mas mganda dw mie,kc pag napansin tlga yan sa hospital pagka panganak mu gnugupit dw agad yan para wla pa tlga clang mararamdaman kc wla pang nerves,sa lying in kc ko nanganak napancn ko ung sa anak ko 2weeks na kmi sa bhay,buti nlng dn nung buntis ako mahlig ako mag google nakta ko un naalala ko,pag makapal na dw kc need na ng anesthesia ung iba nga general anesthesia ska need ng tahiin kc pag gupit malaki na ung sugat,",manual_csv,False,True,True,True
facebook,48c3f0dc55f6d0ae166fc279,Hello po baka may same case Dito sakin nagulat Ako pagkakita ko sa ulo Ng anak ko ganyan na tapos mag search po Ako sa google hair loss daw po.? Please enlighten me ano pong dapat gawin nagwoworry po talaga ko maraming salamat po sa sasagot God bless ❤️,manual_csv,False,False,True,True
facebook,30cd6e2599ebc009687ca3a0,Hello mga mi sino po dito 5 months old ang baby pero 6.7kg lang ang timbang? Baby boy po sya. Nabasa ko po kase sa google na 7.5 dapat timbang ng 5months old baby boy e,manual_csv,False,False,True,True
facebook,c3b5c60dc91547dbba87bd3b,"Hello mga mii, I suspect may sleep apnea ang 5 yr old son ko. Bigla nalang siyang nag snore 1 day then pansin ko di normal na snoring kase nagigising siya parang kinakapos sa hininga. Question need ko kaya ipacheck siya kase nabasa ko sa google if ever ma diagnose ang treatment lang removal ng tonsil. Worry ko lang maging sakitin siya pag tatangalin ang tonsil if ever. Hayss paadvise naman po. Thank you mga mii 🫶",manual_csv,False,True,True,True
facebook,4c6405a5b81cc96e5d7e0847,yes Mi ..search niyo po sa Google sa baby ko nag watery yung poop niya and mabaho 🥴 pero kinabukasan nung vaccine niya bumalik na sa normal yung poop niya,manual_csv,False,True,True,True
facebook,83259dfae21497975f328834,Maraming Salamat sa Inyo I preferred talaga to ask experienced health care provider kesa mag google ❤️,manual_csv,False,True,True,True
facebook,6e713857ec86ae864597dce4,Pa-assist ka na lang kaya kay ChatGPT,manual_csv,True,False,True,True
facebook,a08c48a06cf7408513742d18,ChatGPT,manual_csv,True,False,False,False
facebook,6dfea9221da72ff8d19e5c4a,Mayk Lee Pwede magresearch ka? Libre Google. Pakihanap ang 100 percent ha. Do not ever correct me.,manual_csv,False,False,True,True
facebook,9389a79b6146b76267053a92,Punta ka sa hub search2 ka sa google. At paano mo malamam may hiv ka,manual_csv,False,True,False,False
facebook,661f1b1c5efe652bf6808bcc,"Sumali ako sa group nato for awareness na dn. Yung barkada ko ng post dito nakaraan at may ng comment na nurse daw kuno sabi ay kundi syphillis mababa na daw yung cd4. Kaya yung barkada ko parang praning. Mas naniwala pa sayo kung sino ka man kasi daw sa treatment hub ka daw ngwwork. Isa dn ako na nurse kaso hindi ko alam na yun na pala situation ng barkada ko. Pra sa lahat yung sking blotting or pamamantal po ay hindi po automatic na syphillis or mababa ang cd4. Skin blotting po ay sign din po yan ng diabetes! Nun nakita ko ang barkada diosmio tinanong ko ano pa yung symptoms nya joint at muscle pain, skin infection (cellulitis) Ayun sinamahan ko sa hospital kung san ako ng wwork at ngpatest at boom! Tama nga ako. Non reactive sa HIV, RPR, Hep B&C. Ito yung ung lumabas sa dugo nya sobrang taas ng HBA1C - 9.8 mmol (thrice sa normal range) elevated liver and kidney function test dahil sa diabetes. Please lang kung hindi kayo sure wag nyo kaagad mag comment ng hindi tama. Imbis makatulong kayo ngbbigay tuloy ng health anxiety. Please mag tulongan tayo dito. Alam ko isa sa motive ng page nato ay etigil na ang stigma sa HIV. At sa mga nagbbasa ng comment din please do research free naman si google, chatgpt at iba pa wag lang maxado baka hindi nyo maprocess mg health anxiety kayo. Salamat",manual_csv,True,True,False,False
facebook,12397f22b85a8e4602da1078,"Wag mag Google, chatgpt at Facebook! Diretso na sa doctor pag may health concerns.",manual_csv,True,True,False,False
facebook,d91abafa97f49d8aabc273d0,KindBison3836 i google mu na lng boss andun lahat ng sagot sa tanung mu..,manual_csv,False,False,True,True
facebook,e6f2008f8758a5d460ceab25,PositiveSeahorse4133 mali naman statement mo. 99.99% but there a chance 1% only. Try nyo nlng mag google pra mas detalyado,manual_csv,False,False,True,True
facebook,c6379fd50cdbca4b91f71584,"hello. every individual is unique. some has reddish, iba naman parang pantal, sa iba parang tagyawat, meron ba na ibang parang mapa na scaley. kaya better pmunta ka sa hub. kasi dün mapapaliwanag sayo. madalas nakakasama ung overthink and too much dr. google. kasi instead malaman agad kung anong mali. madami ng pmupasok sa isip mo. minsan malayo sa totoong status mo. With my journey, i went to Mhc Fairview.",manual_csv,False,False,True,True
facebook,e22a4c14874a3f35c3a84de1,"Sino po may alam na hub dito sa Barangka, Mandaluyong. Straight Guy ako pero nagka expi po ako sa Gay gusto ko lang po malaman status ko. Kasi kapag may kakaiba sa skin ko kahit maliit na butleg inisip ko agad na baka dahil ito sa naka ano saakin noon. nagka singaw din ako which is nagkakaroon din naman ako dati nung wala pang expi. Minsan parang laging pagod din at masakit ang mga muscles nag gym din po ako pero 3 months ng napahinga. Panic coz according to google symptoms ito. Sana may maka usap na maayos dito at ma guide ako sobra parang nagka anxiety nako. 😔",manual_csv,False,True,True,True
facebook,ad4f20c269e58186955730c7,"Hello p*tanginaa! Sensya na po sa mura!!! Paano kasi I almost had sex with a person na may white clusters of beads or parang warts pero sobrang bilog bilog tilaga hindi kasing liit ng warts. Buti na lang talaga at inangat ko yong mga paa n'ya kaya nakita ko yong white things 🤢 May rupture din akong nakita. Basta andami ng mga butol-butol paloob pa. HPV ba yon or what? Tinry ko kasi isearch sa google pero di ko makita yong exact na hitsura. Imposible ding anal pimple lang yon. MY QUESTION IS.. mahahawahan ba ako kung kiss lang ginawa ko? Like yong dila nya umaandar sa loob ng bibig ko? Nahawakan ko rin ng kamay ko yonf edge ng pwet nya, mahahawahan kaya ako????? PLS HELP! Naligo agad ako at nagtoothbrush at pinalitam ang mga bedsheets. Also, ang sama ko ba kasi di ko na tinuloy tapos inalok ko na lang ng food bago umuwi kasi sabi ko nageffort naman s'ya kaso umalis sya?",manual_csv,False,False,True,True
facebook,123522a29461e61dac164be7,Minsan sa puso den.. search mo sa google.. ganyan kasi yun nanay ko..,manual_csv,False,False,True,True
facebook,5ae3f07718177e100573d5b1,Kailangan pa bang itanong yan. Igoogle mo nlng nandun na lahat ng kasagutan sa tanong mo,manual_csv,False,False,True,True
facebook,f6d95ca9faefbf7814e7d53f,"Sabi Sa google HIV does survive in body fluids like semen, anal mucos, breast milk, vaginal fluid...",manual_csv,False,True,True,True
facebook,09af9d7790c40ac78f4ecc01,"Sumali ako sa group nato for awareness na dn. Yung barkada ko ng post dito nakaraan at may ng comment na nurse daw kuno sabi ay kundi syphillis mababa na daw yung cd4. Kaya yung barkada ko parang praning. Mas naniwala pa sayo kung sino ka man kasi daw sa treatment hub ka daw ngwwork. Isa dn ako na nurse kaso hindi ko alam na yun na pala situation ng barkada ko. Pra sa lahat yung sking blotting or pamamantal po ay hindi po automatic na syphillis or mababa ang cd4. Skin blotting po ay sign din po yan ng diabetes! Nun nakita ko ang barkada diosmio tinanong ko ano pa yung symptoms nya joint at muscle pain, skin infection (cellulitis) Ayun sinamahan ko sa hospital kung san ako ng wwork at ngpatest at boom! Tama nga ako. Non reactive sa HIV, RPR, Hep B&C. Ito yung ung lumabas sa dugo nya sobrang taas ng HBA1C - 9.8 mmol (thrice sa normal range) elevated liver and kidney function test dahil sa diabetes. Please lang kung hindi kayo sure wag nyo kaagad mag comment ng hindi tama. Imbis makatulong kayo ngbbigay tuloy ng health anxiety. Please mag tulongan tayo dito. Alam ko isa sa motive ng page nato ay etigil na ang stigma sa HIV. At sa mga nagbbasa ng comment din please do research free naman si google, chatgpt at iba pa wag lang maxado baka hindi nyo maprocess mg health anxiety kayo. Salamat",manual_csv,True,True,False,False
facebook,fe68022a0b938c234d333a50,Mag search din kasi😅 Sa Google 🤣,manual_csv,False,False,True,True
facebook,505948c9bcd75e057c66bb37,"Hi ask po ako. Nagsearch naman ako kay google pero need your opinion, balak ko din naman talaga pacheck. I had a s*x it last last Sunday. Siya lng ang at wala ng iba. Now lang ulit after several months. Bale ganito last contact namin was August bago ako nag abroad. May mga naramdaman ako kakaiba after nun. Pero umokay naman kasi nag gamot ako pero d ko nagpacheck. Now kakauwi ko lang ulit, we had another contact. Yesterday sobra sakit pag ihi ko at may dugo, pero after ko uminom ng marami tubig until now wla ng sakit at wala na din dugo. Ihi ako ng ihi. Uti kaya?",manual_csv,False,True,True,True
facebook,8395564a6d3f8ad5486c3183,Isa naman mang2x at walang Alam hahaha 😂 mag post ka nga Mali2x pa Ang caption mo at bobo pag dating sa hiv. Wala naman bayad mag search sa google et. Bakit kasi Gina allowed ni admin Ang ganitong klaseng Tao. Mag join lang mang aasar sa iba. Inggit siguro dahil walang afam at pumatol sayo et 🤣,manual_csv,False,True,True,True
facebook,1876e5c63043eb9e7a569502,"Sagutin nalang ng maayos yung mga taong nagtatanong. Kaya nga tayo nandito para matuto o maging aware, yung iba bago lng sa group o may gusto lng itanong tas babarahin o pagtatawanan lng. May mga magsasabing ""kahapon kaba pinanganak, uso google"". Eh para saan yung group nato kung bawal din pala magtanong. FYI hindi ako yun pero base lng yun sa mga nababasa ko, silent reader lng ako. Nagpost lng ako kasi nakakaawa yung iba na binabara bara lang dito. Ang tatalino kasi ng ibang tao dito palibhasa POS kaya ANDAMING ALAM kaya ganun ganun nalang pagtawanan o laitin yung mga bago na gusto lng nmn maging aware.",manual_csv,False,False,True,True
facebook,4babc30e1a26c7c0b885a71c,I google po ninyo po ung sa capsule mayakikita po aq letter at number ung mga side effect po,manual_csv,False,False,True,True
facebook,8dd674893a56f00428bd5027,Good morning everyone Sana po may makasagot ng tanong ko nastress na po talaga ako sa nangyayari sakin ee 3 days Mula ng maramdaman ko ung pangangati ng kaselanan ko po tas nag search ako sa google baka uti lang pero ngayon may nakapa po akong parang mga butlig ano po Kaya ito ung result ng HIV test ng Asawa ko until now Hindi namin nakita Kasi ayaw I release samin need daw nurse ng Lugar namin Ang kukuha Hindi na ko makatulog kakaisip baka meron na Kong sakit at mahawa ko ung baby ko breastfeeding pa Naman po ako huhuhu hoping na may sumagot po nito thanks un advance,manual_csv,False,True,True,True
facebook,7122ea922b697156ae4ebcb1,In may experience we same lng sa akin we ask my case manager ok lng ung magkaiba ng manufacture gumawa ung mga side effect yan kung gusto mo ninyo mabasa tignan po ung capsule my makikita po D17 I google po mababasa mo ung side effect ng ARv,manual_csv,False,False,True,True
facebook,09e58e86b331d97a2d474446,"Nakakalungkot pero hindi na rin nakakagulat na hanggang ngayon, maraming tao pa rin ang uneducated pagdating sa HIV. As a CBS Motivation/Counselor accredited by the Department of Health, and trained in harm reduction and HIV education, I can confidently say this: Kapag ang isang PLHIV ay undetectable, HINDI NA SIYA NAKAKAHAWA. Yes, pwede siyang makipag-sex nang hindi nakakahawa at pwede rin siyang magkaroon ng anak. This is not an opinion—this is based on science, backed by U=U (Undetectable = Untransmittable), and supported by international health bodies like WHO, CDC, and even DOH. You can easily verify this through Google or DOH resources if you really want to educate yourself",manual_csv,False,True,True,True
facebook,acef82faa539c29b8a361ca7,Good evening po my tumotubo pong malilit na bokol SA puwet KO ano po gamot Nito. Na Search KO SA Google ang tawag po nito ayy warts?,manual_csv,False,True,True,True
facebook,f8fd9e55b56e7accb0765d62,"Please, Sana po may makasagot…🙏🏼🙏🏼 Bakit ganun? may mga Mag partner na ang isa ay, POS at ang isa ay NON REACTIVE even yrs na sila nag sama? Male to Male Female to Male Male to Female Alam ko yung sasabihin nyo na isa ay nag cheat, kaya nag non reactive. Tas yung isa nasa window period pa kaya NON REACTIVE. Pero bakit (?) Nagpatest sila ng sabay, Yung isa NON REACTIVE. Yung isa REACTIVE.. Si NON REACTIVE every 4months ang test dahil nga para mamonitor niya if ever mag pos siya.. after madiagnosed ni REACTIVE.. Ngayon inabot ng 1year si NON REACTIVE sa pag papatest and ang result is NON REACTIVE pa rin… Pero meron siyang mga sintomas… lagpas na rin sa window period. Na 3months. Dahil nga 1yr na since last SEX nila and NO SEX at all na talaga…. Dahil hiwalay na sila since malaman ng isa na reactive na siya. Posible bang kahit nagsex sila ng maraming beses, Hindi siya nahawaan? Or meron siyang resistance sa HIV? Or Dipende pa rin ba sa immune system ng tao? Means ang kit, even promising na nakalagay sa google na 99.9 percent ang accuracy ng isang hiv kit at kahit sabihin na 18-45 days or 90 days after exposure pwde na madetect ng kit ang HIV antibodies ng isang tao ay may tendency pa rin na hindi madetect ng kit ang isang taong infected na ng virus Lalo nat mataas pa rin ang cd4 nito? Totoo nga yata yung nababasa ko na kahit regularly silang nag papatest, na NON REACTIVE sila after a year, dun palang sila nag REACTIVE sa kit. Kung kailan mababa na cd4 nila…. Kasi pag check ng mga cd4 nila papunta na sa Aids stage. So ibig sabihin INCONCLUSIVE ANG 3months window period? May mga May sintomas na. Meron din wala pang sintomas…. Sana may makasagot po. At sana may makakita dito na same case ang nangyari sa kanila dito… Salamat po🙏🏼",manual_csv,False,True,True,True
facebook,4668b58cca04fe3947d406af,"Hello to all, has anyone taken a portable TENS unit through airport security? Flight will be US to Korea to Philippines. Kumusta ang experience? Any issues or hassles encountered? I plan to put it in carry on. I checked on tsa.gov and nakalagay na yes allowable (with special instructions). Ang hindi ko lang sure is sa Philippines part and on googling is wala ako makita clear answer. Baka lang meron may personal experience on bringing one from US to Philippines. Thank you",manual_csv,False,False,True,True
facebook,8a3b033f7b04617d3ee433d5,"Mae Nuez need mo I exercise yan.. search mo sa google range of motion exercise.. or gamit ka pedal bike sa left arm ,palagyan mo bandage or strap ang left hand, para maexercise yan, hwg mong I-stock yan,, lalong magiging weak ang left arm mo",manual_csv,False,False,True,True
facebook,6c629ae31015a75ec7e18eec,"Anne Aquino Guzman need po tlaga Yan operahan mam, search nyo po sa google",manual_csv,False,False,True,True
facebook,086f5271da74d03258d875b4,"Yes naman, timbangin mo then ask mo chatgpt ilang calories",manual_csv,True,False,True,True
facebook,13535a260cda521b34017e32,Nag post rin ako dito noon tinawanan lang kaya nadismaya ako kaya sa chatgpt na lang ako nagtatanong 🥹di Naman kasi ako nag cacal def dati baguhan lang kaya wala ako alam sa mga pwede at hindi pwede pagsabayin na pagkain🥹,manual_csv,True,False,True,True
facebook,6d982842bb4a91da4562467d,"Good morning po sa mga members dito. Kakasali ko lang dito at manghihingi po sana ako ng tulong sa mga maaalam na po dito. Nagsearch na rin ako via google and kay chatgpt pero nakukulangan pa rin ako kaya patulong naman po. Salamat in advance po sa mga magco-comment. Ito po yung scenario. Bale si mister ko po ay magwa-one year ng umiinom ng pampababa ng triglyceride pero ganun pa rin po mataas pa rin at ang payo ng doctor this time sa kanya ay tanggalin muna lahat ng carbs. No carbs na siya from bfast, lunch, and dinner. Ngayon po marami na akong nakitang suggestions and daily bfast with no carbs or less carbs and mostly po ay may egg. Yung mister ko po kasi, sinabi ng cardio niya na 2 eggs lang siya per week dahil may highblood din siya kaya ako yung nahihirapan kung anong ihahain kong almusal sa umaga na low carbs or no carbs. Pasuggest naman po sa mga member dito na kung ano pong pang almusal na kinakain niyo maliban sa itlog. Salamat po ulit.",manual_csv,True,True,True,True
facebook,05dbcd5e93217c265633e165,Busog na busog Sabi ng jowa ko si chatGPT 725 kcal lang lahat to. Kapag sumobra pagagalitan na naman nya Ako. 🤣 1 month From 68 kilos to 63.,manual_csv,True,False,True,True
facebook,023b60b7e330c683f1c301be,Unknown_Sabel13 picture po Taz send Kay chatGPT. Wala kc Ako timbangan. Pero ok nmn mga pinagsasabi nya.,manual_csv,True,False,True,True
facebook,a275beb3dc90f2f98cb66406,"Nagalit tuloy si chatgpt sakin, nagger ampota most insuligenic daw",manual_csv,True,False,True,True
facebook,6156088e32a9f47c478407eb,"Sharing a small health win / journey. I don't want to gate keep. 3 months ago, I had my blood work done and the results were a wake-up call: • Triglycerides were very high (593, maximum is 180) • HDL was at the lower range (31, ideally 26 to 63) • VLDL is very high (118, max is 40), and • Elevated cholesterol (234, max is 200) • HBA1c is borderline high (5.9). After 3 months of discipline, controlled intake (foods), and Fenofibrate, the results are now: • Triglycerides is now 95 (from 593!) • HDL is 57 (from just 31) -- (Ideally high rather than on the lower end) • VLDL is 19 (from 118!) • Cholesterol is now 173 (from 234) • HBA1c is 5.1 (from 5.9). I was able to do this without extreme diets (hindi ko ginutom sarili ko) and some occasional ""cheat day."" I admit, I was not able to do some exercise within that 3 months (but you should!), but only some 5k to 10k daily steps due to my line of work (weekdays only). Here’s what I focused on: • Cut down snacks (junk food, fried food, and street food) • Reduced white rice and refined carbs (breads and other starchy or flour-made products). I still ate 1 to 1.5 cups per meal. • Chose boiled, grilled, or steamed food whenever possible • Started eating a simple breakfast (3 boiled eggs, including the yolk!)* • Improved hydration • Became more mindful of meal timing, especially with a shifting work schedule. I never eat carb-y, starchy, and sugary food from 12 MN to 5 AM*. Also, • 14-hour intermittent fasting: dinner at 6 PM, breakfast (3 boiled eggs) at 8–9 AM the next day.* • Added omega-3 supplements (fish oil)* • Paid attention not just to sugar, but to overall carbs and fats • Fenofibrate (as prescribed by my doctor) helped significantly in lowering my triglycerides (but if without discipline, maybe you cannot lower it down to 95 (from 593). • No sugar in coffee (just creamer, personal preference), no softdrinks, and no sugary beverages (except occasional yogurt, I can't help) I also learned that: • High triglycerides aren’t just about sugar • Fried food + refined carbs + poor timing can do a lot of damage • I never let myself feel “hungry”, because I learned it increases stress-hormones.* • The original 5.9 to 6.0 HBA1c (it was 6.0 in 2024), I already cut on my sugar then. I thought yun na yun, added sugar lang. But I learned it was also about carbs, rice, and bread. • Fasting is about the last meal, pwede naman pala uminom ng tubig. The exact time also matter (that there can be overfasting). Welcome sa trentahin group, hindi ko kasi alam ito dati. 😂 • In this journey, ChatGPT is my personal nutritionist-dietician, internist, and friend. Posting this for: • Anyone who thinks “I don’t eat sweets, so I’m safe” (I thought that too) • Anyone who needs a reminder that it’s reversible if you act early Still a work in progress — but definitely a step in the right direction. If you’re going through something similar and want to compare notes, feel free to message me or comment here. Bilang isang matipid na tao, I can also share saan ako nakabili ng mas murang Fenofibrate and Fish oil. I can also explain some items I marked with an asterisk (*). EXERCISE DAILY! Not medical advice — just sharing what worked for me.",manual_csv,True,True,True,True
facebook,8bd6736e9c6efcaa5ab7887a,"No, it's zero calories. Katulad ng hypertension meds, hindi din nakaka break ng fast. You can use chatgpt to answer your questions",manual_csv,True,True,True,True
facebook,50ad90a65fa85dda0b4ba377,"MSG (monosodium glutamate) has no carbs, no sugar, and no calories that affect ketosis. It won’t spike insulin or kick you out of ketosis. It’s basically a flavor enhancer, not a macronutrient. Source: chatGPT",manual_csv,True,True,True,True
facebook,05f0337ea86256794d679bd2,"Anonymous participant 884 HAHAAHAHAHA sis even mag search ka sa Google, chatgpt or any search website bad fats ang chicken feet HND PARA SAKIN BAD FATS ANG CHICKEN SKIN PATAWA KA??",manual_csv,True,False,True,True
facebook,8de038f7906ffc4f3292d632,"Muscle mass is the biggest contributing factor not just to our life span, but also to our health span. Mas marami kang muscle mass, mas mahaba ang buhay mo, at mas iwas ka sa sakit at injuries. Kasi muscle is metabolically active. Tsaka muscle will support and stabilize your joints. Eto ang pwedeng maging problema sa mga low carb-er at calorie deficit-er. Yung mga meals na puro gulay at kakapiranggot ang karne. Papayat ka talaga. Pero at the expense of losing muscle mass. Yung resulting body composition ay hindi ideal. To get to an ideal body composition, calculate your daily protein intake as 1-2 g of PROTEIN per kg of your goal body weight. (This is NOT the same as 1-2 g of meat per kg body weight. You can ask ChatGPT to calculate for you, or use a cronometer app.) Muscle is protein. If you want to gain weight, if you want to gain muscle, you need to eat animal-based protein. Kasi kumpara sa plant-nased protein like beans, meat protein is complete and bioavalable. One can eat low carb but one MUST NOT eat low protein... because he/se will end up being ""skinny fat"". Ibig sabihin nito: low or normal body weight, pero high fat percentage, low muscle percentage. Kaya kahit payat, the person looks soft and not toned. Not a medical advice. Pero sana makatulong sa iyo. All the best!",manual_csv,True,True,True,True
facebook,f405208c3c303ebf5c4463d1,I google mo nalang or ChatGpt kesa sundin mo lahat mga comments dito malilito ka lang🙂 Manood ka nalang din sa mga Legit na Lowcarb Doctor para di ka malito kasi yung mga ibang nagcocomment dito di rin nila masustain ang LCIF lifestyle mga nakikicomment lang🤭,manual_csv,True,True,True,True
facebook,d6c227502e50894e3e1c18ff,"Yung low carb treats na nabibili sa stores ay ultraprocessed at maraming chemicals kaya inflammatory. It's not enough na low carb or zero carbs, the ingredients will make or break your healing. If you're really craving desserts or if there is a celebration, holiday coming up... pwede ka magluto ng Brazo de Mercedes. Ingredients: egg whites, egg yolks, cream of tartar, coarse monk fruit/erythritol, monk fruit/erythritol icing sugar. For special occasion lang naman. I just ask ChatGPT to give me a brazo de Mercedes recipe without carb, without grain, without milk. It turned out perfect! So for Christmas, I made myself a steak and lobster meal + keto brazo de Mercedes, so I didn't have to ""cheat""",manual_csv,True,True,True,True
facebook,7d81ad01fc734e4da31a11eb,アン レイエス pwede lang if 1- 2 slice and not everyday kung ikaw ay hindi keto diet.. mataas kasi ang carb content nya yung 2 slice is nasa 30g na agad.. and maganda sya if sabayan mo ng protien like boiled egg or pure black coffee para makontrao mas mabagal ang pagspike ng insulin. Nabasa ko lang din kay chatgpt to hehehe,manual_csv,True,True,True,True
facebook,7bc1ed84f6f5ad7bf21e48a2,"sa ChatGPT po. pde rin magtanung,,",manual_csv,True,False,True,True
facebook,a508a921930b64e50998a1c0,Out rice. Palitan mo ng green veggies. And use chatgpt para mag check ng keto friendly veggies and meat,manual_csv,True,False,True,True
facebook,7c1536d3fe823a8cf294b860,"Hello. Good afternoon. Umiinom po ako clove + cinnamon tea (pinapakuluan ko lang yang dalawa). Question po, nakakabreak po ba ng fasting? Sabi sa chatgpt NO dahil less than 1 calorie lang yan. Any thoughts or experience po sa mga nagtetake nito? Thank you for your inputs!",manual_csv,True,False,True,True
facebook,8969327e5d8b0d3f038d4422,If you want free guidlines just aak chatgpt on google thats free to guide you you can ask detailed fasting,manual_csv,True,False,True,True
facebook,c07430067ccd1bef9d033052,Lahat po ng kinakain mo pasok s carbs pra po mas maunawaan do research bgo simulan pra my idea k even chatgpt explain nya seo lahat ng proseso po kesa masayng pagod mo ska hnd po minamadali mas masarap s pkiramdam yun nging healthy tyu bonus nlng sexy s pinag hirapan ntin pro ikw pdin masunod your body your rule😊s mga tinatawanan c ate ganyan b kyu mg response s kapwa nyu nka lungkot n simple bgy tawanan wg po sna nyu m encounter ganyn ng tnung tpos tatawanan wla n nga nbigy n payo s kapwa dpt s inyu hnd lng pg diet ginagawa pg aralan nyu din magandang asal😊✌️,manual_csv,True,True,True,True
facebook,646f81468b4e77c3516bf7c8,Efren Bitun pra mas maunawaan mo po do research even chatgpt pwede paliwanag nya seo buong detalye bigyan kdin nya idea paano simulan,manual_csv,True,False,True,True
